Issue ID,First Observed,Last Observed,CVE,Vulnerability,domain,Certificate Common Name,ipAddress,ipAddresses,hostname,port,email,productName,productVersion,IP Address,Port,banner,Data,source,url,explanation,vulnerabilityDescription,vulnerabilityPublishDate,Last Observed,Last Observed
d5b2ab96-324e-5c5a-ae4a-63660a3012ef,,,,,,,,,,,,Apple remote desktop vnc,,128.122.100.23,5900,,,,,,,,,2020-02-19T07:25:53.000Z
49e94383-9ca7-5052-bb88-b549b692739e,,,,,,,,,,,,Apple remote desktop vnc,,128.122.90.41,5900,,,,,,,,,2020-02-19T07:25:49.000Z
7c569e2a-1c0f-5851-90f4-b5a7a5da2e3f,,,,,,,,,,,,Apple remote desktop vnc,,128.122.90.84,5900,,,,,,,,,2020-02-19T07:25:35.000Z
421fbcce-1842-56bc-883b-633862a1c265,,,,,,,,,,,,Apple remote desktop vnc,,128.122.90.53,5900,,,,,,,,,2020-02-19T07:25:18.000Z
ede73187-e7bb-5dc1-87dd-0b68c9285a89,,,,,,,,,,,,Apple remote desktop vnc,,128.122.90.60,5900,,,,,,,,,2020-02-19T07:24:51.000Z
2475fca6-de17-5ce6-a354-38fd137ed04a,,,,,,,,,,,,Apple remote desktop vnc,,128.122.115.251,5900,,,,,,,,,2020-02-19T07:21:00.000Z
0a1382e2-4501-5bb9-9486-d53dbf9048b1,,,,,,,,,,,,Apple remote desktop vnc,,128.122.86.16,5900,,,,,,,,,2020-02-19T07:20:26.000Z
b9763e2b-4895-56b2-b2ff-41879a15bb69,,,,,,,,,,,,Apple remote desktop vnc,,128.122.61.8,5900,,,,,,,,,2020-02-19T07:19:22.000Z
90441ace-3f1f-5972-af0a-70c211d56f39,,,,,,,,,,,,Apple remote desktop vnc,,128.122.61.22,5900,,,,,,,,,2020-02-19T07:18:06.000Z
88b35f7e-3f88-59ef-ab82-d4ade2c10e37,,,,,,,,,,,,Apple remote desktop vnc,,128.122.110.68,5900,,,,,,,,,2020-02-19T07:17:12.000Z
32b553c9-0f14-5477-923e-610018d678e0,,,,,,,,,,,,Apple remote desktop vnc,,128.122.111.4,5900,,,,,,,,,2020-02-19T07:15:20.000Z
35be8e3b-ee5f-50b0-80cd-4de55afd6fb5,,,,,,,,,,,,Apple remote desktop vnc,,128.122.88.117,5900,,,,,,,,,2020-02-19T07:12:25.000Z
d691b1a1-3566-593d-8d91-3e00b3249bac,,,,,,,,,,,,Apple remote desktop vnc,,128.122.250.47,5900,,,,,,,,,2020-02-19T07:11:40.000Z
